user_id,movie_id,rating
655,739,4
618,673,3
521,826,2
169,606,5
503,14,3
532,266,4
83,728,4
437,640,1
747,923,5
95,371,2
416,542,1
497,765,3
326,521,2
807,471,4
796,198,4
85,521,3
610,516,3
886,87,4
203,24,4
274,274,4
387,727,5
871,305,3
44,380,4
664,433,3
13,820,4
600,1231,2
393,1468,4
193,742,4
608,508,4
846,99,4
257,258,3
398,159,3
167,486,4
83,866,3
653,367,3
658,628,3
94,1218,4
505,313,5
481,283,5
321,607,4
528,541,3
195,300,3
933,577,1
897,1254,2
38,28,4
537,1129,1
405,969,3
131,302,5
650,622,3
291,998,1
456,369,3
211,1025,3
796,43,4
592,463,4
393,377,3
201,56,5
416,1483,4
601,185,4
653,202,3
537,275,4
586,1207,2
435,790,4
224,193,4
771,154,2
175,147,3
918,487,4
916,213,4
53,25,4
7,196,5
611,353,3
239,114,3
332,11,5
60,327,4
425,271,5
707,318,5
5,412,3
393,705,4
185,239,3
137,51,1
710,627,4
214,288,3
94,153,5
21,325,4
234,470,2
118,172,5
561,4,3
602,118,3
711,52,5
788,289,4
94,569,1
292,653,4
907,288,5
63,1010,3
272,175,5
822,235,3
56,820,3
487,347,2
458,461,4
862,141,4
693,289,3
92,77,3
936,340,4
174,953,5
112,937,4
807,29,4
661,121,2
268,94,2
254,1469,3
474,83,3
30,181,4
843,582,2
671,255,5
437,708,4
897,485,3
510,876,2
368,56,4
146,271,3
649,147,4
381,771,2
707,865,5
532,576,5
796,226,3
329,129,3
753,179,2
344,196,4
504,807,4
655,726,2
72,770,4
380,176,3
463,149,2
94,34,1
804,483,5
766,414,4
874,302,5
658,844,3
537,222,2
167,603,4
933,449,1
648,637,2
774,537,2
605,9,4
501,1067,5
48,680,3
696,327,4
495,11,5
386,127,5
579,393,4
431,245,4
399,1139,4
503,226,5
929,174,3
83,755,5
276,77,3
91,662,4
80,531,4
204,258,2
456,1107,4
13,833,2
869,596,3
737,427,3
626,264,1
279,368,1
552,1095,3
831,354,4
509,50,5
90,209,5
293,649,4
943,94,4
344,117,3
125,28,4
685,302,3
325,195,2
607,30,4
69,237,3
253,15,4
564,750,3
293,56,4
523,533,4
606,181,5
702,350,1
833,550,2
167,83,5
592,1264,4
280,128,3
881,234,3
943,229,2
87,519,4
379,577,4
523,8,5
497,450,2
454,11,1
472,62,5
446,301,3
744,188,3
213,286,3
405,1592,1
303,159,3
339,589,5
524,39,5
332,1016,5
303,483,5
1,26,3
707,498,3
429,625,3
251,300,4
345,582,5
889,219,2
450,714,4
296,22,4
181,286,1
655,644,3
301,58,4
332,5,5
586,265,5
500,289,4
457,755,4
535,121,4
357,280,5
379,1035,3
758,172,4
669,246,4
399,433,3
409,528,4
489,325,5
632,73,3
264,401,5
901,15,5
297,294,3
373,527,4
398,199,4
706,628,4
75,25,5
704,175,3
450,492,5
887,180,4
276,156,5
650,136,4
867,529,5
222,796,4
425,97,2
372,672,5
497,743,3
494,222,5
689,111,3
903,121,3
487,38,2
276,300,4
145,680,3
620,859,4
902,204,3
321,519,4
308,632,3
286,274,2
804,831,3
217,195,5
749,117,4
904,181,3
293,559,2
889,1195,3
2,316,5
894,1115,4
378,68,2
429,430,4
234,965,3
588,168,5
222,1226,4
825,1291,2
640,180,5
262,786,3
625,96,5
517,740,4
499,474,4
752,900,4
119,12,3
524,111,5
180,191,4
246,941,1
500,498,4
344,202,4
298,604,5
942,131,5
387,972,2
506,224,1
696,124,5
95,62,4
325,548,3
249,1167,4
198,433,2
855,919,3
907,393,5
381,462,4
280,780,4
719,127,3
455,257,4
932,576,2
733,1047,2
582,118,2
217,566,4
889,265,4
711,496,5
543,732,3
6,246,3
608,694,3
286,881,5
579,50,5
201,195,3
682,1178,1
201,589,3
190,117,4
881,322,4
62,117,4
712,181,5
484,684,5
684,408,5
682,100,3
615,213,5
22,210,3
860,900,3
311,755,4
504,162,4
276,64,5
339,174,4
613,603,5
730,117,3
609,890,1
830,134,3
846,443,4
301,566,3
606,746,5
405,792,5
305,223,4
486,146,2
65,215,5
303,80,4
112,346,5
916,844,3
405,170,1
312,154,4
396,245,3
478,41,3
160,405,3
863,359,3
450,64,4
66,284,3
467,124,5
458,143,4
363,333,1
488,144,3
896,215,5
70,186,4
334,288,3
360,511,5
241,335,3
381,520,5
634,125,4
389,664,4
178,293,4
38,392,5
896,67,2
835,69,5
537,315,4
97,222,5
279,802,4
21,288,3
534,930,4
506,855,4
438,815,5
561,13,3
854,1335,2
346,673,3
627,724,2
537,642,4
118,193,5
766,435,3
73,188,5
301,610,3
914,402,5
361,737,4
405,2,1
506,449,2
189,418,3
582,294,1
267,559,3
457,203,4
588,747,4
773,251,3
588,1047,3
301,155,1
534,7,4
768,476,4
543,761,2
42,219,1
709,282,5
345,278,3
599,866,2
328,226,3
425,566,2
437,423,5
140,332,3
417,191,5
435,448,3
326,134,3
478,150,4
719,71,3
892,131,4
197,241,3
703,288,4
95,88,4
427,304,4
7,198,3
199,258,4
363,802,2
655,1233,3
347,827,1
87,728,4
677,240,5
369,988,3
932,162,4
655,1395,3
276,693,4
269,239,2
404,754,3
758,380,4
579,49,3
494,121,4
389,656,5
922,50,5
293,558,3
408,539,1
711,1053,4
376,100,4
825,258,4
505,195,3
451,1038,1
316,132,4
139,286,4
745,125,5
181,1060,1
848,654,5
498,522,3
387,1166,3
168,273,4
855,60,3
554,770,1
330,216,5
915,310,3
452,285,3
618,164,3
102,541,2
305,70,4
218,648,4
92,202,3
373,435,4
561,501,3
493,11,3
389,474,5
418,346,2
435,1103,4
463,319,1
181,766,1
928,288,3
933,202,2
575,168,5
417,78,2
648,679,3
819,1537,5
259,405,3
343,28,5
291,412,3
644,330,4
503,172,5
194,478,3
328,133,5
316,707,4
116,264,3
343,137,4
460,301,3
235,207,4
200,313,5
472,834,3
345,660,5
23,109,3
551,17,5
461,575,2
757,679,4
268,388,1
246,11,4
831,237,4
437,52,3
215,258,3
207,129,3
463,539,1
151,15,4
87,386,2
443,644,3
456,46,3
311,185,2
346,143,3
213,458,4
654,83,5
877,216,4
312,206,5
115,657,3
562,483,4
296,315,5
524,739,2
277,279,4
620,8,3
254,554,3
592,501,4
44,155,3
881,820,2
391,133,4
815,179,2
345,79,4
456,693,3
181,687,1
867,295,4
479,1016,3
711,254,2
405,1104,1
612,25,3
227,129,5
210,465,4
190,591,4
417,392,3
297,1296,4
409,127,4
193,1132,3
588,713,3
7,440,1
142,91,5
659,167,3
372,264,4
435,71,3
661,218,3
327,217,3
595,151,5
919,200,4
88,301,4
91,418,2
65,471,4
311,213,4
184,258,3
642,931,4
715,64,5
563,257,5
90,216,5
757,895,4
592,196,5
405,179,1
414,11,5
425,286,1
363,979,1
588,638,4
870,288,4
392,663,4
459,846,4
301,284,4
807,69,5
183,144,3
746,204,5
655,51,2
371,174,4
313,443,5
690,443,3
532,403,4
347,176,3
404,22,5
469,65,4
796,22,4
394,56,5
890,657,5
134,326,5
83,543,2
222,1011,4
363,1012,4
913,203,4
442,230,3
340,662,2
455,1265,3
746,68,4
757,7,4
469,495,5
201,200,5
314,682,5
214,313,4
332,552,3
535,238,4
373,420,4
232,289,4
378,696,3
35,300,5
345,111,4
697,225,3
33,300,4
768,275,4
782,902,2
276,383,2
666,811,4
693,99,3
655,5,2
655,700,3
732,332,5
304,275,4
833,200,4
650,843,2
764,151,4
460,1251,3
323,334,3
429,293,4
269,246,5
157,1244,3
590,125,3
755,880,4
170,322,5
684,147,2
85,419,5
346,54,4
30,50,3
130,892,3
677,294,5
65,378,5
538,735,3
178,1028,3
279,1209,4
454,326,4
76,121,2
269,167,1
774,367,2
834,25,3
277,7,2
899,685,3
174,210,4
530,50,4
256,779,4
524,380,2
758,1098,5
548,117,4
582,25,3
91,28,4
42,274,5
470,319,3
524,204,3
938,7,4
881,216,4
95,43,2
504,197,4
669,133,4
903,156,5
543,170,4
150,150,3
28,209,4
69,334,3
126,289,3
894,1258,3
743,301,4
622,769,1
555,1054,3
297,128,4
13,288,1
409,195,4
234,525,4
499,312,4
435,2,4
476,384,4
521,475,3
221,250,5
49,1003,2
308,473,3
310,274,3
417,715,2
151,230,3
592,876,1
60,1124,4
916,636,3
663,742,4
457,258,5
748,195,4
592,1166,3
347,158,3
503,402,3
864,720,3
548,603,5
533,356,4
334,9,4
263,486,4
764,173,3
397,7,5
757,250,4
881,274,3
343,1211,4
416,136,5
126,881,5
757,568,4
889,944,3
639,216,3
85,319,4
250,276,4
805,748,2
881,443,5
727,926,3
387,1091,1
151,423,4
43,302,4
833,161,1
292,151,5
538,963,4
125,270,4
236,9,5
453,56,5
869,275,4
518,222,5
25,1,5
772,354,4
758,352,4
663,326,4
262,338,4
727,380,3
409,12,4
276,597,3
6,205,3
655,511,3
248,121,2
406,52,5
270,173,5
321,174,3
758,837,4
606,1039,4
402,696,4
835,633,5
206,272,5
391,1163,2
44,692,3
343,523,5
17,628,1
608,207,5
7,648,5
7,269,3
253,259,2
311,203,5
682,659,1
747,327,4
851,367,2
94,684,4
805,346,4
141,274,5
497,758,2
193,354,3
151,194,4
308,699,4
234,192,3
269,448,2
218,168,4
186,71,5
177,196,3
870,631,2
686,187,5
11,427,4
145,754,3
269,156,5
274,1152,4
359,286,5
235,923,4
279,390,3
682,125,4
804,64,5
735,277,3
459,1060,1
935,237,5
381,49,2
279,1195,1
487,24,4
508,191,5
384,748,4
511,358,1
416,708,4
6,59,5
4,301,5
653,177,3
474,678,2
401,482,4
606,1280,2
739,333,4
385,24,3
276,735,4
178,331,4
383,197,5
843,1135,3
386,825,4
363,1013,3
514,1115,4
42,83,4
758,887,5
294,1016,4
535,338,3
389,591,3
181,1197,1
896,1471,1
40,876,3
697,126,5
343,86,5
561,507,4
707,708,3
429,729,2
205,1025,1
189,1060,5
535,921,4
354,58,3
551,232,5
28,234,4
541,71,5
504,755,4
472,768,5
429,68,3
373,1110,4
378,2,2
749,15,5
501,1014,4
56,1047,4
422,286,5
215,70,3
683,315,4
224,727,4
807,199,5
425,448,2
378,151,3
655,673,3
711,189,5
95,1188,2
588,404,3
52,107,4
15,455,1
748,197,3
497,562,2
597,151,4
805,476,1
892,153,5
200,402,4
344,73,3
798,222,3
457,433,5
276,160,4
167,493,4
405,175,1
147,304,5
489,321,3
885,428,4
880,824,4
328,823,3
422,273,5
772,304,4
327,466,3
641,528,4
916,655,3
532,1168,4
194,1,4
862,407,3
592,409,1
117,252,3
447,111,3
576,15,4
938,100,5
928,246,5
833,977,2
367,184,5
896,603,4
268,260,3
632,1,3
831,96,5
391,186,5
486,129,4
308,201,5
189,847,4
195,186,3
130,658,5
151,427,5
471,969,2
334,47,4
178,12,5
716,177,2
608,132,2
700,169,3
939,689,5
727,239,4
224,655,4
409,326,3
650,385,4
279,728,4
234,673,4
716,412,2
831,358,2
582,455,1
378,606,5
833,1181,1
615,683,1
564,344,4
888,153,4
883,1115,4
879,121,4
2,290,3
393,363,3
472,401,4
13,128,1
365,742,3
889,494,3
379,192,4
17,111,3
20,194,3
496,196,3
334,151,4
533,696,3
82,14,4
608,956,3
655,902,2
486,244,3
532,1199,3
452,521,3
214,135,3
279,541,3
155,292,3
1,19,5
666,211,4
541,452,3
727,526,4
401,315,4
475,381,4
405,947,1
645,474,5
665,1315,4
450,495,4
334,209,3
408,328,2
650,271,3
660,357,2
231,126,5
399,768,3
561,277,3
280,324,5
268,622,3
606,576,3
880,98,5
592,121,4
11,213,4
345,443,5
765,242,5
601,157,3
151,58,4
659,448,4
85,228,3
592,457,1
92,55,3
551,147,4
481,211,5
348,412,2
91,323,2
655,1532,2
693,9,3
642,1209,3
319,267,4
338,294,1
850,228,5
545,746,4
432,1016,3
57,258,5
65,423,5
942,1204,4
345,815,3
365,258,4
588,121,5
99,117,5
391,59,5
291,158,2
313,448,3
921,257,3
468,603,5
13,804,2
324,282,5
450,245,4
413,471,4
486,1134,3
313,565,1
916,382,4
65,63,2
699,532,3
629,12,5
617,294,1
577,216,4
255,559,4
659,23,5
650,472,3
586,235,3
40,258,3
704,170,3
894,534,4
141,322,4
870,684,3
221,32,4
406,1010,4
11,750,5
328,1313,4
373,161,4
603,180,4
526,1084,5
541,139,3
665,423,4
851,412,2
379,563,2
635,150,3
336,1094,1
904,280,5
22,181,5
334,937,3
901,546,4
731,481,3
642,1287,2
618,419,4
840,707,5
90,1020,5
727,356,3
599,245,3
682,205,3
715,399,2
629,416,4
709,219,4
588,417,5
59,100,5
843,250,4
222,375,1
864,559,4
794,751,3
881,185,5
43,596,3
307,949,4
486,269,4
499,213,3
133,322,2
244,287,3
456,97,4
735,475,4
551,132,5
184,117,2
398,152,4
666,50,3
749,295,3
433,322,2
916,92,5
332,271,4
561,955,3
291,48,5
693,79,4
749,216,4
847,133,3
488,662,4
275,405,2
650,55,4
459,546,1
834,13,2
145,934,1
567,811,4
406,660,3
722,823,3
417,66,3
736,296,4
385,50,1
699,269,4
546,250,4
682,358,3
804,229,4
773,639,4
465,194,4
320,42,4
279,67,4
447,286,2
650,417,3
194,735,4
216,184,4
876,286,5
144,435,4
658,181,3
554,265,4
57,845,4
554,282,3
303,678,1
814,17,3
32,276,4
201,15,3
92,947,4
311,778,4
6,209,4
887,181,5
856,323,2
532,339,5
405,755,2
723,164,4
727,153,4
660,184,3
703,25,3
793,282,4
186,550,4
194,172,3
496,660,3
695,882,4
500,204,3
487,62,3
494,9,2
334,1006,3
536,582,2
450,228,4
704,481,5
437,447,4
424,688,2
889,64,5
790,941,3
361,531,5
746,2,3
7,499,4
18,425,3
405,1560,1
206,1175,1
648,1376,2
561,657,4
211,275,2
271,480,4
690,794,3
391,286,4
391,546,3
870,591,2
43,51,1
227,405,2
118,258,5
45,282,4
629,301,3
536,210,5
782,1016,3
276,316,4
184,1148,3
99,780,5
942,323,3
880,841,3
59,508,5
507,338,5
183,121,3
345,313,4
279,1487,1
595,258,4
1,258,5
880,67,1
380,1101,4
472,132,5
422,200,5
56,568,4
567,298,4
497,62,4
145,412,4
286,390,1
284,262,4
85,272,4
330,22,5
637,93,3
399,96,3
840,750,4
301,300,4
836,507,4
467,93,4
419,306,5
814,665,4
528,310,3
49,145,1
746,403,4
343,4,5
804,69,4
201,1008,3
777,286,2
927,826,4
291,1471,3
896,144,4
916,806,4
450,1091,4
579,89,3
392,248,4
423,879,3
590,676,4
83,663,5
259,288,3
564,117,4
334,561,2
601,496,4
406,427,4
914,692,3
935,405,4
416,997,3
209,9,3
919,787,3
117,164,5
296,98,5
299,237,2
655,149,4
222,1035,2
862,117,5
405,54,2
334,870,3
889,687,2
385,1010,3
301,173,4
719,291,3
622,109,5
918,289,2
178,342,4
707,165,3
311,775,3
727,125,4
622,705,3
87,182,4
85,98,4
634,302,5
566,218,4
303,692,4
24,55,5
805,222,4
280,699,4
416,156,5
393,17,1
193,443,4
448,258,4
694,645,4
105,302,5
399,772,4
79,268,5
927,763,4
591,79,4
453,871,1
455,124,4
530,183,4
203,93,4
267,685,3
130,1276,4
663,1017,2
107,264,3
323,763,4
119,286,5
345,416,4
671,1222,3
391,195,2
64,275,4
92,665,3
435,144,4
696,313,3
326,451,2
630,1040,4
936,927,4
401,174,4
604,56,2
269,793,4
268,231,4
881,498,4
612,117,4
178,746,3
284,877,2
663,1245,4
717,975,2
838,748,3
345,498,4
246,176,4
490,150,5
99,124,2
655,1192,4
458,181,2
194,161,4
92,69,5
237,153,3
77,518,4
63,116,5
432,248,4
389,8,4
197,1222,3
307,402,2
660,47,2
429,514,3
90,197,5
881,23,4
207,194,4
660,569,2
760,776,5
114,659,4
417,62,3
405,568,4
630,96,4
468,377,2
293,51,3
425,825,2
239,134,5
254,64,4
930,106,4
655,1344,3
916,150,4
13,89,4
305,190,3
468,65,3
286,408,4
450,966,4
633,581,3
128,15,4
181,1081,1
655,1101,2
480,208,2
527,433,4
931,744,4
897,182,4
92,756,3
172,124,4
690,642,3
387,46,3
112,316,5
249,235,4
295,67,4
487,591,2
222,812,2
870,1267,2
551,64,5
548,39,5
846,82,2
567,175,5
804,182,4
788,132,5
463,302,5
70,150,3
351,304,3
398,208,5
332,655,5
559,12,3
130,47,3
372,176,3
271,248,4
913,276,3
446,299,2
59,699,4
506,510,5
774,576,1
312,573,5
871,895,3
653,228,4
168,1278,3
664,497,3
796,172,4
533,603,4
559,1141,2
95,1230,1
125,577,2
331,58,3
293,956,3
90,836,5
629,660,5
524,845,5
595,994,4
806,484,4
90,127,4
885,1061,2
901,929,4
416,319,5
354,533,5
77,125,3
312,482,5
130,392,4
546,458,1
885,476,4
910,24,3
286,196,4
846,747,3
236,1013,2
553,487,5
537,271,2
19,310,4
669,329,1
880,318,5
198,216,4
621,109,4
766,504,3
492,657,3
110,802,3
334,11,4
593,318,5
892,763,2
621,748,4
198,655,4
449,1404,5
374,761,3
666,651,5
151,51,4
493,881,1
194,8,3
653,181,4
644,259,4
326,397,3
796,45,3
13,889,3
13,784,1
823,136,5
367,56,5
90,12,5
299,778,4
865,743,1
795,395,2
805,552,3
764,1046,4
226,813,4
860,517,4
52,15,5
417,364,3
145,66,4
255,895,2
840,173,5
742,321,3
843,101,3
655,1045,3
624,124,4
79,333,2
868,12,5
135,327,4
653,357,4
622,190,4
10,180,5
145,183,5
486,696,3
181,758,1
272,210,5
118,180,5
234,40,2
72,1148,4
490,237,1
805,271,3
429,1101,5
659,1064,5
932,133,4
446,883,3
352,216,4
655,167,4
437,730,3
751,385,4
691,496,5
23,694,4
516,628,4
537,215,3
304,288,3
863,299,2
483,515,4
200,929,4
312,1050,5
607,382,3
10,699,4
699,1375,3
664,81,5
790,1063,5
327,1218,4
871,342,4
73,135,5
96,478,2
262,385,2
747,315,4
164,333,5
505,471,4
344,195,5
622,553,3
91,479,4
521,132,3
542,386,3
181,1115,1
806,143,5
868,7,5
416,333,4
627,214,3
666,264,3
545,729,3
655,212,3
393,222,4
374,291,3
308,98,3
871,751,4
545,742,4
46,328,4
867,210,5
698,988,1
498,168,4
476,738,3
328,519,5
144,880,5
618,679,1
588,625,3
18,609,4
385,423,2
178,58,5
711,354,3
320,51,5
495,172,5
506,226,4
311,241,3
5,230,3
682,1135,2
339,461,5
595,508,5
774,568,2
201,447,5
615,87,4
217,281,2
777,690,4
807,1138,5
521,173,4
666,546,4
421,516,5
693,742,3
535,508,5
267,235,3
129,242,4
645,216,4
44,97,2
708,756,2
276,789,3
707,220,2
595,871,2
801,268,5
161,191,2
500,30,4
484,241,3
606,68,5
507,751,5
331,947,5
361,178,5
927,404,4
425,334,4
571,1039,3
916,366,3
13,638,3
283,109,4
197,29,3
905,125,3
886,241,4
178,124,4
201,1424,3
241,346,3
198,73,3
24,79,4
747,17,4
405,1308,1
85,596,3
288,13,5
342,237,4
608,182,4
160,628,3
712,210,5
437,672,1
11,544,4
257,288,3
395,750,5
543,663,4
454,203,2
707,1113,2
115,772,4
430,303,4
13,736,4
243,1466,3
13,141,2
527,91,2
49,997,1
886,940,2
653,182,3
924,313,4
670,483,5
130,55,5
370,497,3
602,50,5
95,527,4
694,183,5
11,729,4
747,479,5
139,1176,4
216,231,2
363,96,5
709,1188,4
1,178,5
85,89,4
345,151,5
221,222,3
151,168,5
347,121,3
503,558,5
1,64,5
835,318,5
887,472,4
286,1265,5
487,550,3
334,663,5
881,191,5
417,23,3
301,56,4
766,396,2
663,1051,3
323,100,4
181,678,2
847,1204,3
621,404,3
207,92,2
660,1,3
833,288,2
383,639,4
471,393,5
833,52,3
417,588,3
606,969,5
567,523,3
776,523,4
433,326,2
561,207,3
401,634,1
80,213,3
181,370,2
294,254,3
892,401,3
303,25,4
729,689,4
737,58,4
474,707,5
620,768,5
738,153,4
709,218,4
634,50,4
786,281,4
125,122,1
151,223,5
392,492,4
798,239,4
73,289,2
749,595,4
7,558,4
130,568,5
479,216,3
269,522,5
303,507,5
22,731,3
826,1409,2
402,479,5
788,76,3
353,346,4
185,196,4
622,111,4
214,156,5
661,676,4
733,283,3
437,843,4
773,541,1
312,612,5
682,944,3
883,28,3
542,427,5
325,514,4
13,8,4
825,285,3
354,305,4
691,304,3
910,252,2
232,514,4
394,227,4
818,312,2
201,145,3
91,1126,1
102,449,4
110,56,1
327,195,4
450,794,5
462,539,3
4,11,4
733,291,2
778,262,4
750,305,4
18,972,3
717,271,2
436,313,5
327,152,3
450,332,4
421,448,3
930,14,4
868,1028,3
525,595,2
334,204,4
769,237,3
757,17,3
343,568,1
883,285,5
276,1011,3
474,174,5
907,988,3
179,895,5
405,56,4
711,755,3
429,464,3
59,22,4
618,239,3
305,61,4
931,302,4
628,301,4
533,48,4
324,292,3
280,284,3
301,152,3
699,286,3
130,363,3
184,639,3
836,657,5
863,750,4
435,1411,1
213,405,3
23,679,3
151,506,4
545,627,3
218,100,4
598,691,2
313,161,4
807,501,3
536,86,3
883,116,5
269,639,4
880,556,3
6,518,3
682,1039,4
870,421,2
327,293,3
893,24,4
398,482,5
23,161,2
621,833,3
266,313,4
296,1251,5
330,205,3
90,11,4
181,924,3
158,232,3
130,254,2
479,31,4
299,1068,3
406,96,5
551,763,5
526,127,4
487,1074,1
426,848,4
493,550,4
92,1041,3
892,1118,3
727,294,4
592,253,1
72,520,5
69,246,5
474,653,4
463,1383,2
553,609,4
115,137,5
385,180,4
160,9,3
20,22,5
790,427,4
145,31,5
824,989,2
828,1622,1
709,288,5
125,82,5
171,302,4
94,432,4
387,470,3
704,461,3
234,54,2
346,56,5
608,321,2
919,687,1
497,393,4
716,64,5
828,313,3
835,97,5
664,187,5
716,203,4
64,651,4
757,128,3
253,343,4
270,546,4
270,268,5
59,595,3
807,161,4
606,194,4
428,1024,4
11,720,1
351,292,4
757,651,4
897,717,1
864,217,4
676,288,1
361,652,4
291,1244,4
717,287,5
666,81,4
145,620,3
121,427,4
23,145,3
450,211,5
889,252,3
399,418,3
437,12,5
306,13,4
378,447,4
92,161,2
227,1028,2
254,577,1
347,132,5
892,385,3
830,203,4
398,796,3
95,28,4
98,210,4
538,143,3
711,48,4
436,427,3
138,493,4
897,136,5
71,248,3
891,933,3
7,504,5
339,1,5
427,328,4
705,815,3
528,485,2
83,259,2
627,458,3
923,456,4
249,125,3
811,321,3
345,262,5
889,82,4
776,7,4
291,12,5
405,1070,1
194,523,5
463,1605,2
707,1530,3
279,396,3
749,110,2
366,672,5
49,403,3
157,597,3
264,23,5
98,655,3
336,571,1
695,346,5
435,148,3
271,490,4
184,487,4
487,133,4
673,528,5
293,66,2
641,657,4
327,753,4
500,529,4
213,678,4
373,660,4
843,204,3
24,200,5
168,181,4
276,558,4
537,448,3
927,623,3
83,235,1
702,380,4
432,844,4
303,426,3
484,151,4
428,243,4
851,338,3
263,333,2
493,431,5
214,181,3
826,182,4
279,96,4
885,1030,1
405,429,5
454,289,3
749,77,3
13,320,1
524,517,4
931,275,5
865,222,2
363,11,5
326,428,5
8,358,2
445,28,4
532,2,5
197,530,3
940,610,1
801,681,1
207,282,4
788,70,4
222,58,3
387,475,3
49,102,2
503,546,4
60,478,3
870,1020,3
712,168,2
883,222,3
37,176,4
68,458,1
298,133,3
699,112,3
399,813,3
63,1012,3
796,1297,2
854,106,3
363,201,2
194,1183,2
145,354,4
405,434,3
194,89,3
865,432,1
250,159,4
639,527,4
388,591,4
216,1010,3
252,124,5
943,386,1
169,199,4
372,333,5
666,591,2
334,82,4
298,144,4
682,148,3
361,781,2
790,97,2
363,402,2
453,655,3
409,99,3
684,225,3
595,410,4
405,29,4
301,763,4
11,291,4
301,229,3
72,234,4
97,432,4
345,302,5
201,191,4
716,260,1
758,195,5
407,127,3
504,418,3
503,702,2
848,606,4
423,237,4
934,526,2
833,346,5
645,653,5
488,523,3
92,291,4
6,459,2
474,462,4
363,735,3
110,364,3
1,78,1
287,294,5
486,1011,4
394,380,4
870,1098,4
804,435,3
593,659,5
387,1,4
535,480,4
249,240,4
92,660,4
113,300,3
537,387,4
918,190,5
470,9,5
329,81,2
566,576,2
66,181,5
445,295,1
812,332,4
776,866,3
442,1098,4
262,210,3
103,527,5
833,160,5
721,284,4
551,276,5
268,246,5
1,97,3
195,921,3
653,1065,1
487,298,5
405,662,1
618,955,2
311,768,2
110,751,3
663,117,4
289,125,2
466,258,4
189,480,5
215,181,4
608,287,3
573,283,4
537,76,3
655,1490,2
314,117,4
506,70,4
938,126,4
353,333,4
838,235,2
782,898,3
216,228,3
442,276,4
608,549,4
831,7,5
425,124,2
464,12,5
622,725,3
880,218,4
474,411,2
545,426,3
442,1183,3
611,306,5
815,173,5
932,77,2
521,833,2
727,1025,2
244,164,3
224,686,4
276,786,3
653,223,3
380,71,4
938,358,4
806,240,2
795,588,5
405,1194,1
533,378,4
700,651,4
642,628,3
258,300,5
95,200,2
666,1047,3
479,204,4
655,1629,3
699,1163,5
152,120,2
381,640,5
138,133,4
590,9,3
205,748,4
199,111,3
87,100,5
227,1047,2
6,194,4
753,96,1
82,409,1
281,682,3
804,674,4
236,729,5
382,511,4
272,50,4
608,98,5
407,656,4
491,340,4
267,380,2
450,734,2
270,244,3
394,1371,2
796,218,3
245,222,4
110,569,4
136,313,2
314,946,5
151,287,4
42,427,4
90,443,4
298,69,4
166,894,4
70,193,4
265,409,3
301,215,5
788,1248,3
318,660,3
686,654,5
653,82,4
851,892,2
881,678,2
299,216,5
455,435,4
819,248,5
57,42,5
188,265,5
693,216,4
308,411,4
748,228,3
312,176,4
774,1274,1
290,1285,3
316,462,3
336,722,3
258,690,4
305,268,3
399,153,2
128,1192,2
836,322,2
880,11,4
406,182,4
87,810,3
385,4,2
318,188,3
911,835,3
181,593,1
222,82,4
59,473,3
151,945,5
527,427,4
617,1021,4
788,546,3
401,659,3
654,739,4
864,1303,2
768,222,4
846,806,3
269,152,4
284,313,3
548,925,2
663,895,4
178,202,5
424,50,3
551,1028,4
70,483,5
344,290,2
773,210,2
897,864,4
378,118,4
799,173,5
301,156,4
715,627,3
922,421,4
276,591,3
533,97,2
608,56,5
830,193,5
727,111,3
632,191,5
622,214,4
444,906,4
392,615,5
455,471,4
698,421,2
10,245,4
249,222,4
94,223,5
833,667,1
337,125,4
721,194,5
566,137,5
798,801,3
635,246,5
514,31,4
299,435,3
738,313,5
882,132,5
305,269,4
13,318,3
567,482,5
881,447,4
807,998,3
323,249,3
533,747,5
405,1317,1
825,25,4
589,877,4
452,152,2
879,294,3
426,182,2
393,117,4
193,313,4
790,275,4
537,1197,3
351,310,5
405,465,1
340,969,5
103,98,3
621,8,5
496,559,5
692,1132,4
314,731,4
430,121,2
97,135,5
846,265,5
898,327,5
222,658,3
72,12,5
417,373,3
815,91,3
38,1,5
75,100,5
96,79,4
254,1116,3
780,313,5
46,538,3
363,187,2
201,792,4
593,471,3
886,581,4
235,494,4
868,64,5
381,529,5
632,1183,2
85,1153,4
102,210,3
145,471,4
885,405,4
334,13,3
306,258,2
670,945,4
94,102,3
42,432,3
391,58,4
943,1047,2
624,845,3
462,11,5
429,742,4
543,71,4
667,475,5
692,204,5
847,426,2
376,98,5
478,843,5
328,504,3
344,71,3
645,434,4
327,778,3
684,121,3
887,826,1
450,904,5
933,765,1
181,111,3
454,633,2
573,22,4
889,947,4
269,1133,1
938,323,3
163,272,4
916,433,3
100,898,4
394,91,4
676,1527,1
903,182,5
922,274,3
934,1203,5
242,237,4
862,196,5
484,415,3
158,399,3
497,1092,3
328,684,5
450,498,3
234,530,4
299,597,3
454,705,3
621,298,4
534,456,5
62,83,5
401,499,3
215,212,2
62,89,5
270,872,5
496,416,1
878,1039,3
289,477,2
937,297,4
824,245,2
57,546,4
748,710,3
364,269,4
490,1383,1
268,248,3
159,871,4
406,199,5
387,79,4
267,54,3
854,1677,3
137,144,5
936,827,2
298,210,5
393,233,3
272,200,5
405,22,5
463,235,2
715,405,3
44,655,3
911,204,4
379,187,5
671,451,4
58,480,3
60,673,4
